ev_id,Aircraft_Key,crew_no,crew_category,crew_age,crew_sex,crew_city,crew_res_state,crew_res_country,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_inj_level,seatbelts_used,shldr_harn_used,crew_tox_perf,seat_occ_pic,pc_profession,bfr,bfr_date,ft_as_of,lchg_date,lchg_userid,seat_occ_row,infl_rest_inst,infl_rest_depl,child_restraint,med_crtf_limit,mr_faa_med_certf,pilot_flying,available_restraint,restraint_used
20100113X31157,1,1,PLT,65,M,St. Anthony,ID,USA,NONE,,,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100113X65321,1,1,PLT,22,M,Loveland,OH,USA,CL1,WWL,10/2/07,,NONE,,,N,LEFT,No,,4/15/09,,9/25/20,,,,,,,,FALSE,,
20100114X44731,1,1,PLT,24,M,McDonald,TN,USA,CL3,WWL,7/20/09,,MINR,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100114X81633,1,1,PLT,50,M,Bethesda,MD,USA,CL3,WOWL,12/24/08,,FATL,,,Y,FRT,No,,7/9/09,,9/25/20,,,,,,,,FALSE,,
20100115X35221,1,1,PLT,23,M,American Canyon,CA,USA,CL3,WOWL,5/16/08,,NONE,,,N,LEFT,,,4/30/08,,9/25/20,,,,,,,,FALSE,,
20100115X35851,1,1,PLT,48,M,Glennallen,AK,USA,CL2,WWL,4/20/09,,NONE,,,N,FRT,Yes,,5/10/09,,9/25/20,,,,,,,,FALSE,,
20100117X91508,1,1,PLT,61,M,Reno,NV,USA,CL1,WWL,10/14/09,,NONE,,,N,RGT,Yes,,11/5/09,,9/25/20,,,,,,,,FALSE,,
20100118X04427,1,1,PLT,63,M,Fort Garland,CO,USA,CL3,WWL,10/5/08,,MINR,,,N,LEFT,No,,10/10/09,,9/25/20,,,,,,,,FALSE,,
20100118X12329,1,1,PLT,24,M,Cuauhtemoc,,MX,NONE,NONE,,,FATL,,,Y,FRT,No,,,1/17/10,9/25/20,,,,,,,,FALSE,,
20100118X12329,2,1,PLT,23,M,Cuachtemoc,,MX,NONE,NONE,,,NONE,,,N,FRT,No,,,1/17/10,9/25/20,,,,,,,,FALSE,,
20100118X13843,1,1,PLT,35,M,Windham,NY,USA,CL2,WOWL,7/16/09,,NONE,,,N,LEFT,Yes,,9/21/09,,9/25/20,,,,,,,,FALSE,,
20100118X21319,1,1,PLT,64,M,Washington,IA,USA,CL3,WWL,11/12/08,,MINR,,,N,LEFT,No,,11/3/09,,9/25/20,,,,,,,,FALSE,,
20100118X40857,1,1,PLT,52,M,Corvallis,OR,USA,CL2,WWL,9/30/09,,FATL,,,Y,LEFT,Yes,,3/9/09,2/25/09,6/14/21,broda,,,,,,,FALSE,,
20100118X42210,1,1,PLT,,M,,,USA,,,,,NONE,,,N,,Yes,,,,9/25/20,,,,,,,,FALSE,,
20100118X55330,1,1,PLT,30,M,Gainesville,FL,USA,CL1,WOWL,11/29/07,,FATL,,,Y,LEFT,Yes,,,4/15/09,9/25/20,,,,,,,,FALSE,,
20100118X55330,1,2,CPLT,46,M,Florahome,FL,USA,CL3,WOWL,10/3/08,,FATL,,,Y,RGT,No,,,10/3/08,9/25/20,,,,,,,,FALSE,,
20100118X55330,1,3,,,,,,USA,,,,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20100118X64048,1,1,PLT,52,M,Decatur,IL,USA,CL3,NONE,11/4/09,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100118X74705,1,1,PLT,45,M,Naples,FL,USA,,,,,FATL,,,N,,No,,,,11/3/20,,,,,,,,FALSE,,
20100118X84245,1,1,PLT,55,M,Adams,TN,USA,SPRT,,,,SERS,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100119X00231,1,1,PLT,25,M,Wasilla,AK,USA,CL1,WWL,8/31/09,,NONE,,,N,LEFT,Yes,,5/1/09,,9/25/20,,,,,,,,FALSE,,
20100119X00527,1,1,PLT,46,M,Perkinston,MS,USA,CL3,WWL,1/5/09,,FATL,,,Y,FRT,UNK,,,,9/25/20,,,,,,,,FALSE,,
20100119X22858,1,1,FLTI,73,M,San Bernardino,CA,USA,CL3,WWL,11/20/07,,SERS,,,N,RGT,Yes,,,,9/25/20,,,,,,,,FALSE,,
20100119X22858,1,2,DSTU,57,M,Joshua Tree,CA,USA,CL3,WOWL,5/1/07,,SERS,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100119X42713,1,1,PLT,23,M,Holland,MI,USA,CL2,WOWL,10/26/06,,FATL,,,Y,LEFT,No,,12/22/09,12/22/09,9/25/20,,,,,,,,FALSE,,
20100119X95202,1,1,PLT,52,M,Kathleen,FL,USA,CL3,UNK,6/1/04,,FATL,,,Y,UNK,No,,,,9/25/20,,,,,,,,FALSE,,
20100120X23310,1,1,PLT,36,M,Chicago,IL,USA,CL3,WOWL,4/16/09,,NONE,,,N,LEFT,No,,9/30/09,1/15/10,9/25/20,,,,,,,,FALSE,,
20100120X52727,1,1,PLT,72,M,Stone Mountain,GA,USA,CL3,WWL,1/15/09,,NONE,,,N,LEFT,No,,4/25/07,,9/25/20,,,,,,,,FALSE,,
20100120X85827,1,1,PLT,48,M,Barboursville,WV,USA,CL3,WWL,9/17/09,,MINR,,,N,LEFT,No,,1/2/10,,9/25/20,,,,,,,,FALSE,,
20100121X11234,1,1,PLT,55,M,Urbandale,IA,USA,CL2,WWL,6/12/09,,NONE,,,N,LEFT,Yes,,6/24/09,,9/25/20,,,,,,,,FALSE,,
20100121X11234,1,2,CPLT,36,M,Des Moines,IA,USA,CL2,WOWL,3/12/09,,NONE,,,N,RGT,Yes,,3/12/09,,9/25/20,,,,,,,,FALSE,,
20100121X82958,1,1,PLT,38,M,Knoxville,TN,USA,CL1,WWL,5/3/09,,NONE,,,N,LEFT,Yes,,8/6/09,,9/25/20,,,,,,,,FALSE,,
20100121X82958,1,2,CPLT,44,M,Townsend,TN,USA,CL1,WOWL,4/20/09,,NONE,,,N,RGT,Yes,,8/20/09,,9/25/20,,,,,,,,FALSE,,
20100121X91400,1,1,PLT,47,M,El Segundo,CA,USA,CL3,WOWL,2/24/06,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100122X04141,1,1,PLT,60,M,Cherokee,IA,USA,CL3,WWL,8/28/08,,NONE,,,N,LEFT,No,,8/29/08,,9/25/20,,,,,,,,FALSE,,
20100123X64746,1,1,FLTI,36,M,Blytheville,AR,USA,CL1,WOWL,1/13/10,,FATL,,,Y,RGT,Yes,,,1/21/10,9/25/20,,,,,,,,FALSE,,
20100123X64746,1,2,DSTU,15,M,Fort Worth,TX,USA,NONE,,,,FATL,,,Y,LEFT,No,,,1/23/10,9/25/20,,,,,,,,FALSE,,
20100124X04040,1,1,PLT,37,M,Hollywood,FL,USA,CL2,,,,FATL,,,Y,UNK,No,,,11/11/09,9/25/20,,,,,,,,FALSE,,
20100124X35117,1,1,PLT,53,M,Hillsdale,NY,USA,CL3,WWL,9/1/09,,NONE,,,N,LEFT,No,,2/17/09,,9/25/20,,,,,,,,FALSE,,
20100125X12744,1,1,PLT,63,M,Shafter,CA,USA,CL2,WWL,5/14/09,,MINR,,,N,RGT,Yes,,,,9/25/20,,,,,,,,FALSE,,
20100125X25502,1,1,PLT,34,M,Sparks,NV,USA,CL3,WOWL,10/1/09,,MINR,,,N,LEFT,No,,10/1/09,,9/25/20,,,,,,,,FALSE,,
20100125X41838,1,1,PLT,28,M,Anchorage,AK,USA,CL1,WOWL,7/24/09,,FATL,,,Y,LEFT,Yes,,5/31/09,,9/25/20,,,,,,,,FALSE,,
20100125X41838,1,2,CPLT,23,F,Anchorage,AK,USA,CL2,WOWL,5/4/09,,FATL,,,Y,RGT,Yes,,9/7/09,,9/25/20,,,,,,,,FALSE,,
20100126X21214,1,1,PLT,61,M,Livingston,TX,USA,CL3,WWL,5/21/08,,MINR,,,N,LEFT,No,,2/18/08,,4/6/22,broda,,,,,,,FALSE,,
20100126X43531,1,1,PLT,45,M,Bowling Green,OH,USA,CL3,WWL,8/27/09,,NONE,,,N,REAR,No,,9/19/09,,9/25/20,,,,,,,,FALSE,,
20100126X62745,1,1,PLT,44,M,Harrison,AR,USA,CL3,WWL,8/4/08,,NONE,,,N,,No,,11/25/08,,9/25/20,,,,,,,,FALSE,,
20100127X02447,1,1,PLT,84,M,Lakeville,MA,USA,CL3,WWL,8/11/08,,NONE,,,N,LEFT,UNK,,4/21/08,,9/25/20,,,,,,,,FALSE,,
20100128X15344,1,1,DSTU,24,F,Phoenix,AZ,USA,CL3,WOWL,10/28/09,,FATL,,,Y,LEFT,No,,,1/28/10,9/25/20,,,,,,,,FALSE,,
20100128X74138,1,1,PLT,52,M,Sterling,AK,USA,CL3,WWL,2/4/08,,NONE,,,N,LEFT,UNK,,4/9/09,1/23/10,9/25/20,,,,,,,,FALSE,,
20100128X90328,1,1,PLT,55,M,West Sand Lake,NY,USA,CL3,WWL,10/23/08,,NONE,,,N,LEFT,No,,1/27/09,1/27/10,9/25/20,,,,,,,,FALSE,,
20100129X43547,1,1,FLTI,73,M,Fallon,NV,USA,CL2,WWL,9/8/09,,NONE,,,N,FRT,No,,4/21/09,2/8/10,9/25/20,,,,,,,,FALSE,,
20100129X43547,1,2,PLT,57,M,,,USA,CL2,WWL,3/16/09,,NONE,,,N,REAR,,,6/14/09,,9/25/20,,,,,,,,FALSE,,
20100130X74840,1,1,PLT,41,M,Pocatello,ID,USA,CL2,WOWL,7/8/09,,NONE,,,N,FRT,UNK,,2/4/09,1/30/10,9/25/20,,,,,,,,FALSE,,
20100131X54844,1,1,PLT,44,M,N. Las Vegas,NV,USA,CL3,WWL,12/10/08,,NONE,,,N,LEFT,No,,8/13/09,2/9/10,9/25/20,,,,,,,,FALSE,,
20100131X55354,1,1,PLT,70,,,,USA,CL2,WWL,1/14/10,,NONE,,,N,LEFT,,,12/6/09,2/10/10,9/25/20,,,,,,,,FALSE,,
20100131X62655,1,1,PLT,55,M,Westmoreland,TN,USA,CL2,WWL,5/19/09,,NONE,,,N,LEFT,No,,6/7/09,,9/25/20,,,,,,,,FALSE,,
20100201X70053,1,1,PLT,71,M,Reading,PA,USA,CL2,WWL,5/19/09,,NONE,,,N,LEFT,No,,9/14/09,,9/25/20,,,,,,,,FALSE,,
20100201X91137,1,1,PLT,45,M,Hyampon,CA,USA,CL2,WWL,10/10/08,,NONE,,,N,SNGL,Yes,,1/28/10,3/1/10,9/25/20,,,,,,,,FALSE,,
20100201X91417,1,1,PLT,21,M,Wasilla,AK,USA,CL3,WOWL,5/25/07,,MINR,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100202X05446,1,1,PLT,46,M,Fitchburg,MA,USA,CL1,WOWL,11/19/09,,NONE,,,N,LEFT,Yes,,8/27/09,2/1/10,9/25/20,,,,,,,,FALSE,,
20100202X43439,1,1,PLT,,M,,,BR,UNK,UNK,,,FATL,,,N,UNK,UNK,,,,11/3/20,,,,,,,,FALSE,,
20100202X55319,1,1,PLT,71,M,Ogden,UT,USA,CL3,WOWL,7/1/08,,NONE,,,N,LEFT,No,,9/28/09,,9/25/20,,,,,,,,FALSE,,
20100202X94601,1,1,PLT,68,M,Modesto,CA,USA,CL2,WWL,1/6/10,,SERS,,,N,RGT,Yes,,10/8/08,,9/25/20,,,,,,,,FALSE,,
20100202X95507,1,1,PLT,54,M,Madera,CA,USA,CL2,WWL,11/5/09,,NONE,,,N,CTR,Yes,,11/24/09,2/8/10,9/25/20,,,,,,,,FALSE,,
20100204X45658,1,1,PLT,25,M,Evergreen,CO,USA,CL1,WOWL,2/28/09,,FATL,,,Y,FRT,Yes,,10/24/09,,9/25/20,,,,,,,,FALSE,,
20100204X45658,2,1,PLT,58,M,Boulder,CO,USA,CL3,,12/20/08,,FATL,,,Y,LEFT,No,,5/15/09,2/6/10,9/25/20,,,,,,,,FALSE,,
20100204X45658,3,1,PLT,39,M,Frisco,CO,USA,CL3,WOWL,3/30/06,,NONE,,,N,FRT,Yes,,6/7/09,,9/25/20,,,,,,,,FALSE,,
20100204X53512,1,1,DSTU,16,F,Columbia,TN,USA,CL3,WWL,11/2/09,,NONE,,,N,LEFT,No,,,2/10/10,9/25/20,,,,,,,,FALSE,,
20100204X61041,1,1,PLT,57,M,Seattle,WA,USA,CL3,WOWL,1/28/08,,NONE,,,N,LEFT,No,,12/22/09,,9/25/20,,,,,,,,FALSE,,
20100205X21110,1,1,PLT,43,M,Fort Myers,FL,USA,CL2,WOWL,10/13/09,,FATL,,,Y,UNK,Yes,,,,11/3/20,,,,,,,,FALSE,,
20100205X35108,1,1,PLT,44,M,Casper,WY,USA,CL3,WWL,6/9/09,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100206X10511,1,1,PLT,63,M,AVONDALE,AZ,USA,CL1,WWL,7/10/09,,FATL,,,Y,FRT,Yes,,12/22/09,,9/25/20,,,,,,,,FALSE,,
20100206X64603,1,1,PLT,46,M,Hot Springs,AR,USA,CL3,WOWL,7/20/09,,FATL,,,Y,LEFT,No,,8/3/09,,9/25/20,,,,,,,,FALSE,,
20100206X64603,1,2,CPLT,57,M,Hot Springs,AR,USA,CL3,UNK,3/3/81,,FATL,,,N,RGT,No,,,,9/25/20,,,,,,,,FALSE,,
20100207X15546,1,1,PLT,31,M,Tremonton,UT,USA,CL3,WOWL,12/16/05,,NONE,,,N,LEFT,No,,10/1/09,,9/25/20,,,,,,,,FALSE,,
20100207X21828,1,1,PLT,30,M,Scottsdale,AZ,USA,CL1,WOWL,6/12/08,,NONE,,,N,FRT,UNK,,9/30/09,2/16/10,9/25/20,,,,,,,,FALSE,,
20100208X72040,1,1,PLT,27,M,Riverside,CA,USA,CL3,WWL,10/30/06,,FATL,,,Y,FRT,Yes,,,,9/25/20,,,,,,,,FALSE,,
20100208X72040,1,2,,29,F,Riverside,CA,USA,NONE,WOWL,3/8/07,,FATL,,,N,REAR,Yes,,,,9/25/20,,,,,,,,FALSE,,
20100209X10033,1,1,PLT,67,M,Doniphan,MO,USA,CL2,WWL,1/6/09,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100209X63958,1,1,PLT,57,M,Vineland,NJ,USA,CL1,WWL,9/15/09,,NONE,,,N,LEFT,Yes,,7/30/09,,9/25/20,,,,,,,,FALSE,,
20100209X75719,1,1,PLT,64,M,Jacksonville,OR,USA,CL1,WWL,12/7/09,,NONE,,,N,RGT,Yes,,7/19/09,12/7/09,9/25/20,,,,,,,,FALSE,,
20100209X90951,1,1,DSTU,28,M,Fort Myers,FL,USA,CL3,WOWL,12/3/09,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100209X93830,1,1,PLT,67,M,Atlanta,GA,USA,CL2,WWL,3/4/08,,FATL,,,Y,LEFT,UNK,,11/6/09,,9/25/20,,,,,,,,FALSE,,
20100210X10612,1,1,PLT,25,M,Gold Bar,WA,USA,CL1,WOWL,11/16/09,,NONE,,,N,FRT,Yes,,8/4/09,,9/25/20,,,,,,,,FALSE,,
20100211X54210,1,1,PLT,45,M,Pendergrass,GA,USA,CL3,WWL,6/25/09,,NONE,,,N,FRT,No,,5/5/09,2/19/10,9/25/20,,,,,,,,FALSE,,
20100212X05854,1,1,PLT,66,,Destin,FL,USA,CL2,WWL,4/21/09,,FATL,,,Y,LEFT,Yes,,2/1/08,1/11/10,9/25/20,,,N,N,,Corrective lenses,,TRUE,U,U
20100212X25909,1,1,PLT,54,M,HOUSTON,TX,USA,CL2,WWL,5/20/09,,NONE,,,N,LEFT,Yes,,10/23/09,2/4/10,9/25/20,,,,,,,,FALSE,,
20100212X44922,1,1,PLT,30,M,Mulberry,IN,USA,CL3,WWL,2/19/07,,NONE,,,N,LEFT,No,,8/26/09,2/11/10,9/25/20,,,,,,,,FALSE,,
20100214X92140,1,1,PLT,63,M,New River,AZ,USA,CL2,WWL,7/31/09,,FATL,,,Y,RGT,Yes,,7/1/08,,9/25/20,,,,,,,,FALSE,,
20100215X45017,1,1,PLT,55,M,WILMINGTON,DE,USA,CL3,WWL,9/17/08,,NONE,,,N,FRT,No,,5/31/08,2/13/10,9/25/20,,,,,,,,FALSE,,
20100215X45017,1,2,OTHR,50,M,Lafayette,LA,USA,CL3,WWL,5/12/09,,NONE,,,N,REAR,No,,10/2/09,2/13/10,9/25/20,,,,,,,,FALSE,,
20100215X82210,1,1,PLT,46,M,Lodi,NJ,USA,CL1,WOWL,5/11/09,,FATL,,,Y,RGT,No,,,5/11/09,9/25/20,,,,,,,,FALSE,,
20100215X82210,1,2,OTHR,45,M,Kearny,NJ,USA,CL3,WOWL,1/26/10,,FATL,,,Y,LEFT,No,,,1/26/10,9/25/20,,,,,,,,FALSE,,
20100215X94124,1,1,PLT,40,M,Vancouver,,CA,CL3,WWL,9/12/07,,SERS,,,N,LEFT,No,,11/23/09,,9/25/20,,,,,,,,FALSE,,
20100216X00010,1,1,PLT,27,F,,,EZ,CL1,,,,FATL,,,N,,Yes,,,,11/3/20,,,,,,,,FALSE,,
20100216X00010,1,2,CPLT,32,M,,,EZ,CL1,,,,FATL,,,N,,Yes,,,,11/3/20,,,,,,,,FALSE,,
20100216X01647,1,1,PLT,45,M,Bel Air,MD,USA,CL2,WWL,6/1/09,,NONE,,,N,RGT,Yes,,2/25/09,2/11/10,9/25/20,,,,,,,,FALSE,,
20100216X20235,1,1,PLT,51,M,Denton,TN,USA,CL1,WWL,10/23/09,,NONE,,,N,LEFT,Yes,,10/28/09,2/23/10,9/25/20,,,,,,,,FALSE,,
20100216X20235,1,2,CPLT,45,M,North Las Vegas,NV,USA,CL1,WOWL,11/5/09,,NONE,,,N,RGT,Yes,,1/8/09,10/23/10,9/25/20,,,,,,,,FALSE,,
20100216X34257,1,1,PLT,54,M,Riverside,CA,USA,CL1,WWL,10/9/09,,NONE,,,Y,LEFT,Yes,,9/18/09,2/26/10,9/25/20,,,,,,,,FALSE,,
20100216X34257,1,2,CPLT,25,M,San Bernardino,CA,USA,CL1,WOWL,12/2/09,,NONE,,,Y,RGT,Yes,,5/16/09,2/26/10,9/25/20,,,,,,,,FALSE,,
20100216X70042,1,1,DSTU,24,M,Copenhagen,,DA,CL2,WOWL,11/10/09,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100217X01727,1,1,PLT,59,M,Amarillo,TX,USA,CL2,WWL,4/27/09,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100217X24906,1,1,,56,M,Santa Clara,CA,USA,CL2,WWL,11/12/09,,FATL,,,Y,UNK,No,,11/11/09,11/12/09,9/25/20,,,,,,,,FALSE,,
20100217X52151,1,1,PLT,30,M,Kaukauna,WI,USA,CL3,WWL,1/18/07,,MINR,,,N,LEFT,No,,10/9/08,,9/25/20,,,,,,,,FALSE,,
20100217X81849,1,1,PLT,70,M,Coronado,CA,USA,CL3,WWL,7/10/09,,NONE,,,N,FRT,No,,9/6/09,,9/25/20,,,,,,,,FALSE,,
20100218X21244,1,1,PLT,58,M,Madison,CT,USA,CL3,WWL,10/31/09,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100218X23629,1,1,FLTI,69,F,Bonita Springs,FL,USA,CL2,WWL,7/1/09,,NONE,,,N,LEFT,UNK,,5/4/08,,9/25/20,,,,,,,,FALSE,,
20100218X23629,1,2,OTHR,60,M,Port Gibson,MS,USA,CL3,WWL,7/14/08,,NONE,,,N,RGT,UNK,,5/1/08,,9/25/20,,,,,,,,FALSE,,
20100218X25127,1,1,PLT,56,M,Colfax,WA,USA,CL2,WOWL,2/19/10,,NONE,,,N,SNGL,Yes,,12/12/09,,9/25/20,,,,,,,,FALSE,,
20100218X60806,1,1,PLT,50,M,Cold Bay,AK,USA,CL2,WOWL,3/30/09,,NONE,,,N,FRT,Yes,,12/6/08,,9/25/20,,,,,,,,FALSE,,
20100218X93903,1,1,PLT,35,M,Las Vegas,NV,USA,CL1,WOWL,10/20/09,,NONE,,,N,RGT,No,,1/25/10,,9/25/20,,,,,,,,FALSE,,
20100219X10420,1,1,PLT,45,M,Lake Oswego,OR,USA,CL3,WOWL,5/6/08,,NONE,,,N,LEFT,No,,4/14/09,,9/25/20,,,,,,,,FALSE,,
20100219X33356,1,1,PLT,38,M,Livermore,CA,USA,CL2,WWL,9/22/09,,NONE,,,N,LEFT,Yes,,11/11/09,,9/25/20,,,,,,,,FALSE,,
20100219X72651,1,1,PLT,81,M,Pinehurst,NC,USA,CL3,WWL,6/24/09,,MINR,,,N,LEFT,No,,8/10/09,,9/25/20,,,,,,,,FALSE,,
20100220X04837,1,1,PLT,70,M,Groveland,CA,USA,CL3,WWL,1/9/08,,FATL,,,Y,LEFT,No,,3/20/09,,9/25/20,,,,,,,,FALSE,,
20100221X20856,1,1,PLT,63,M,Winnetta,IL,USA,CL3,WWL,6/16/09,,NONE,,,N,FRT,No,,6/30/09,,9/25/20,,,,,,,,FALSE,,
20100222X53306,1,1,PLT,60,M,Sparks,NV,USA,CL3,WWL,4/28/09,,NONE,,,N,LEFT,No,,9/26/09,,9/25/20,,,,,,,,FALSE,,
20100222X84927,1,1,PLT,59,M,Orange,FL,USA,CL1,WOWL,4/14/10,,NONE,,,N,LEFT,Yes,,,,9/25/20,,,,,,,,TRUE,5,L
20100222X84927,1,2,CPLT,52,F,,,USA,CL1,WWL,9/23/09,,NONE,,,N,RGT,,,12/18/09,,9/25/20,,,,,,must have glasses available for near vision,,TRUE,5,L
20100222X85652,1,1,PLT,43,M,Iowa City,IA,USA,CL2,WWL,3/11/09,,NONE,,,N,LEFT,No,,7/23/09,,9/25/20,,,,,,,,FALSE,,
20100223X13350,1,1,PLT,68,M,Canby,OR,USA,CL3,WWL,12/2/09,,NONE,,,N,LEFT,,,3/13/08,,9/25/20,,,,,,,,FALSE,,
20100223X30112,1,1,PLT,27,M,Kodiak,AK,USA,CL2,WOWL,3/30/09,,NONE,,,N,LEFT,Yes,,2/5/10,,9/25/20,,,,,,,,FALSE,,
20100223X45456,1,1,PLT,52,M,Bethel,AK,USA,CL1,WWL,10/29/09,,NONE,,,N,LEFT,Yes,,1/15/10,,9/25/20,,,,,,,,FALSE,,
20100223X51349,1,1,PLT,65,M,Clayton,MO,USA,CL3,WWL,6/29/09,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100223X72903,1,1,PLT,40,M,Springfield,KY,USA,CL1,WOWL,6/6/08,,FATL,,,Y,LEFT,Yes,,,,9/25/20,,,,,,,,FALSE,,
20100224X14910,1,1,DSTU,23,M,Mesa,AZ,USA,CL2,WOWL,9/1/09,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100224X21409,1,1,PLT,56,M,Lake Oswego,OR,USA,CL2,WWL,12/3/09,,NONE,,,N,LEFT,No,,1/26/10,,9/25/20,,,,,,,,FALSE,,
20100224X32811,1,1,PLT,49,M,Loveland,OH,USA,CL3,WWL,1/9/09,,MINR,,,N,LEFT,No,,8/23/09,,9/25/20,,,,,,,,FALSE,,
20100224X50823,1,1,PLT,48,M,St Croix Falls,WI,USA,CL2,WWL,5/12/09,,NONE,,,N,LEFT,Yes,,9/21/09,,9/25/20,,,,,,,,FALSE,,
20100224X50823,2,1,PLT,46,M,Bemidji,MN,USA,CL2,WOWL,2/23/09,,NONE,,,N,LEFT,Yes,,2/11/10,,9/25/20,,,,,,,,FALSE,,
20100224X92256,1,1,,,M,,,EC,,,,,NONE,,,N,LEFT,,,,,11/3/20,,,,,,,,FALSE,,
20100225X05017,1,1,FLTI,23,M,San Antonio,TX,USA,CL1,WWL,8/5/08,,NONE,,,N,RGT,Yes,,8/22/09,3/10/10,9/25/20,,,,,,,,FALSE,,
20100225X05017,1,2,DSTU,29,M,San Antonio,TX,USA,CL1,WOWL,6/27/08,,NONE,,,N,LEFT,No,,9/23/09,3/10/10,9/25/20,,,,,,,,FALSE,,
20100225X05540,1,1,PLT,45,M,Kings Park,NY,USA,CL2,WOWL,10/7/09,,FATL,,,Y,LEFT,No,,10/16/09,1/11/10,9/25/20,,,,,,,,FALSE,,
20100225X43337,1,1,PLT,65,M,Williston,FL,USA,CL2,WWL,6/25/09,,SERS,,,N,LEFT,No,,12/29/09,,9/25/20,,,,,,,,FALSE,,
20100225X45345,1,1,DSTU,58,M,Arroy,PR,USA,NONE,,,,MINR,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100225X45345,1,2,FLTI,63,M,Patillas,PR,USA,CL2,WWL,7/21/08,,NONE,,,N,RGT,Yes,,5/19/08,,9/25/20,,,,,,,,FALSE,,
20100225X64638,1,1,,,M,,,CI,,,,,,,,N,,,,,,11/3/20,,,,,,,,FALSE,,
20100227X05136,1,1,PLT,53,M,Annapolis,MD,USA,CL3,WWL,8/4/09,,FATL,,,N,LEFT,No,,1/15/10,,9/25/20,,,,,,,,FALSE,,
20100227X21306,1,1,PLT,66,M,Copperas Cove,TX,USA,CL2,WOWL,6/9/08,,FATL,,,Y,LEFT,No,,,6/9/08,9/25/20,,,,,,,,FALSE,,
20100228X15957,1,1,PLT,58,M,San Antonio,TX,USA,CL2,WWL,6/16/09,,NONE,,,N,FRT,Yes,,6/3/09,3/5/10,9/25/20,,,,,,,,FALSE,,
20100228X33406,1,1,PLT,64,M,Sutherlin,OR,USA,CL3,WWL,8/31/09,,MINR,,,N,REAR,No,,6/21/08,2/28/10,9/25/20,,,,,,,,FALSE,,
20100228X65406,1,1,PLT,38,M,Tulsa,OK,USA,CL3,WOWL,2/1/08,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100228X65406,1,2,PLT,37,,Tulsa,OK,USA,CL3,WOWL,2/24/07,,FATL,,,Y,RGT,No,,,,9/25/20,,,,,,,,FALSE,,
20100301X21902,1,1,FLTI,24,M,Worcester,MA,USA,CL1,WOWL,12/7/09,,NONE,,,N,RGT,Yes,,11/16/09,2/28/10,9/25/20,,,,,,,,FALSE,,
20100301X21902,1,2,DSTU,57,M,Ada,OK,USA,CL3,WWL,2/10/10,,NONE,,,N,LEFT,No,,,2/28/10,9/25/20,,,,,,,,FALSE,,
20100301X31513,1,1,,38,M,,,GE,,,,,FATL,,,N,,Yes,,,,11/3/20,,,,,,,,FALSE,,
20100301X31513,1,2,,21,M,,,AU,,,,,FATL,,,N,,,,,,11/3/20,,,,,,,,FALSE,,
20100302X25146,1,1,PLT,,M,,,GE,UNK,,,,NONE,,,N,LEFT,Yes,,,,11/3/20,,,,,,,,FALSE,,
20100302X80100,1,1,PLT,61,M,Port Orange,FL,USA,CL2,WWL,1/24/08,,NONE,,,N,LEFT,No,,12/4/09,,9/25/20,,,,,,,,FALSE,,
20100302X85127,1,1,PLT,61,M,Greenville,SC,USA,CL1,WWL,8/25/09,,NONE,,,N,LEFT,Yes,,2/16/10,,9/25/20,,,,,,,,FALSE,,
20100303X04933,1,1,PLT,,,,,VE,UNK,UNK,,,FATL,,,N,,,,,,11/3/20,,,,,,,,FALSE,,
20100303X41400,1,1,PLT,55,M,Trujillo,PR,USA,CL3,WWL,8/30/06,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20100303X84912,1,1,PLT,69,M,Sullivan,WI,USA,CL2,WWL,11/12/09,,MINR,,,N,LEFT,Yes,,7/8/09,3/10/10,9/25/20,,,,,,,,FALSE,,
20100304X04412,1,1,PLT,56,M,La Porte,TX,USA,CL3,WWL,4/1/09,,,,,N,LEFT,No,,3/25/09,,9/25/20,,,,,,,,FALSE,,
